confidence,id,metadata,source_id,target_id,type
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,157,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,158,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",Trojan,the Play Store,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 4}",the Play Store,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",the Play Store,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,135,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,135,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",Securing IoT,First,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",Securing IoT,three,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",First,three,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",three,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,167,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,165,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,158,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",AWS Identity and Access Management,IAM,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",AWS Identity and Access Management,EC,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",IAM,EC,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,144,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,200,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,200,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,121,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,131,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Claude,Copilot,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",Claude,AI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",Claude,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Gemini,Copilot,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",Gemini,AI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",Gemini,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",Copilot,AI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",Copilot,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",AI,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,153,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,153,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",2026,AI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,148,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,195,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",Apple,zero-day,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",Apple,this month,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 28}",zero-day,this month,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 76}",zero-day,zero-day,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",zero-day,Google,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",this month,zero-day,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",this month,Google,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",this month,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",zero-day,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 9}",Google,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",last week,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,133,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,164,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",VolkLocker,pro-Russia,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",VolkLocker,CyberVolk,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",VolkLocker,one,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",pro-Russia,CyberVolk,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 53}",pro-Russia,one,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",CyberVolk,one,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",one,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,122,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,170,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,107,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Security Copilot,12,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 49}",Security Copilot,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",Security Copilot,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",12,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 62}",12,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",12,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",Microsoft,last week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 49}",Microsoft,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 4}",last week,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,155,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,155,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",week,Black Hat Europe,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",week,two,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 13}",Black Hat Europe,two,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",GitHub,start_index=0,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",GitHub,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,185,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,185,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}",Trump,Chinese,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",Chinese,US,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",start_index=0,124,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,124,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,147,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,136,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",RCE,last year,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",last year,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,136,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",EDR,Windows,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,90,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",APT TA423,ScanBox,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",APT TA423,JavaScript,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",ScanBox,JavaScript,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,149,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,108,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 18}",two,Conti,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",Conti,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",Chunk(text='Tens of thousands,11-month-old,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}",Chunk(text='Tens of thousands,CVE,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 71}",Chunk(text='Tens of thousands,thousands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",11-month-old,CVE,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",11-month-old,thousands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",CVE,thousands,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,172,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Palo Alto Networks,PAN,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 56}",Palo Alto Networks,ASAP,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",PAN,ASAP,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",ASAP,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,100,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,145,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,151,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 4}",one,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 28}",one,this week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",11,this week,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 74}",SEC,US,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",SEC,more than $14,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",US,more than $14,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",more than $14,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,111,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",the Middle East,North Africa,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,134,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",two,US,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,128,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Armis,7.75bn,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",Armis,the second half of 2026',related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",7.75bn,the second half of 2026',related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 82}",the second half of 2026',1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",the second half of 2026',111,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 82}",Christmas,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",Christmas,77,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",macOS malware mimics,apps code-,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",macOS malware mimics,Apple,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",apps code-,Apple,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 82}",Apple,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",Apple,90,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",University of Phoenix,nearly 3.5 million,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 78}",University of Phoenix,Clop,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",nearly 3.5 million,Clop,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,127,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 82}",2025,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",2025,72,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,72,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}","over 20,000",third,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,117,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",19,African,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",19,month,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",African,month,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",month,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",86%,the past month,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",Chunk(text='View Red Notices,INTERPOL,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",Chunk(text='View Red Notices,Secretariat Governance,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",INTERPOL,Secretariat Governance,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",Secretariat Governance,the Control of INTERPOL’s Files Crimes Corruption Counterfeit,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 72}",the Control of INTERPOL’s Files Crimes Corruption Counterfeit,Cybercrime Drug Trafficking Environmental,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Terrorism Vehicle,Border,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Terrorism Vehicle,Capacity building Command,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",Border,Capacity building Command,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",Border,Databases Forensics Fugitive,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 56}",Capacity building Command,Databases Forensics Fugitive,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",Databases Forensics Fugitive,Innovation INTERPOL,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",Innovation INTERPOL,Notices Safeguarding,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",5,965,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",View Red Notices Home How,Red Notices,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",Red Notices,Red Notices,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",DisclaimerThe Notices,INTERPOL,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",INTERPOL,end_index=1922,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=1922,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=1922,956,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",7,956,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Notices Filter,Filter,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",Notices Filter,Family,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",Notices Filter,Forename Nationality Gender All Female Male Unknown Current,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Filter,Family,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Filter,Forename Nationality Gender All Female Male Unknown Current,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",Filter,Keyword Search Total,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Family,Forename Nationality Gender All Female Male Unknown Current,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",Family,Keyword Search Total,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 18}",Forename Nationality Gender All Female Male Unknown Current,Keyword Search Total,related_to
